Date,GLD,IWM,QQQ,SPY,TLT
2018-03-22,125.9800033569336,138.70758056640625,154.55764770507812,233.00283813476562,95.3536605834961
2018-03-23,127.61000061035156,135.72268676757812,150.48486328125,228.03646850585938,95.28226470947266
2018-03-26,128.27999877929688,138.68951416015625,156.07667541503906,234.27528381347656,94.91756439208984
2018-03-27,127.48999786376953,136.00308227539062,151.02597045898438,230.28994750976562,95.9324722290039
2018-03-28,125.7300033569336,135.9578399658203,149.2886505126953,229.60943603515625,96.18617248535156
2018-03-29,125.79000091552734,137.3327178955078,152.02281188964844,232.543212890625,96.65399169921875
2018-04-02,127.26000213623047,133.9860076904297,147.63674926757812,227.52386474609375,96.84467315673828
2018-04-03,126.30000305175781,135.903564453125,149.29812622070312,230.44003295898438,96.0977783203125
2018-04-04,126.44999694824219,137.63119506835938,151.65255737304688,232.90553283691406,95.89913177490234
2018-04-05,125.80000305175781,138.77090454101562,152.51651000976562,234.74366760253906,95.18402862548828
2018-04-06,126.38999938964844,136.00308227539062,148.7000732421875,229.5121612548828,96.22489166259766
2018-04-09,126.81999969482422,136.1658935546875,149.74436950683594,230.643310546875,96.38384246826172
2018-04-10,127.12000274658203,138.73471069335938,153.0481414794922,234.31060791015625,96.20903015136719
2018-04-11,128.11000061035156,139.03321838378906,152.16526794433594,233.0823516845703,96.55067443847656
2018-04-12,126.62000274658203,139.98292541503906,153.99754333496094,234.99990844726562,95.84349822998047
2018-04-13,127.44999694824219,139.25030517578125,153.20004272460938,234.31060791015625,96.06597900390625
2018-04-16,127.62999725341797,140.53472900390625,154.36782836914062,236.2371368408203,96.0977783203125
2018-04-17,127.75,142.0633544921875,157.6905517578125,238.7645263671875,96.36002349853516
2018-04-18,127.8499984741211,142.4432373046875,158.0133514404297,238.9412078857422,95.5892562866211
2018-04-19,127.5999984741211,141.4573211669922,156.5608367919922,237.6156768798828,94.8105697631836
2018-04-20,126.62999725341797,140.69754028320312,154.08299255371094,235.60081481933594,94.12718200683594
2018-04-23,125.62000274658203,140.48948669433594,153.69371032714844,235.56552124023438,94.15103149414062
2018-04-24,126.2300033569336,139.68441772460938,150.4373779296875,232.39309692382812,93.72195434570312
2018-04-25,125.41000366210938,139.47642517089844,150.6177520751953,232.96746826171875,93.0942153930664
2018-04-26,124.97000122070312,140.11865234375,153.7886505126953,235.33578491210938,93.74576568603516
2018-04-27,125.5,139.9196014404297,153.8835906982422,235.55667114257812,94.46888732910156
2018-04-30,124.58999633789062,138.68043518066406,152.7917938232422,233.7451934814453,94.63573455810547
2018-05-01,123.70999908447266,139.35887145996094,154.5386505126953,234.16046142578125,94.29488372802734
2018-05-02,123.6500015258789,139.88343811035156,153.6272735595703,232.5875244140625,94.19139099121094
2018-05-03,124.27999877929688,139.12367248535156,153.60824584960938,232.07493591308594,94.61343383789062
2018-05-04,124.54000091552734,140.8603515625,156.5227813720703,235.07943725585938,94.75679016113281
2018-05-07,124.56999969482422,142.05426025390625,157.823486328125,235.87478637695312,94.60548400878906
2018-05-08,124.58999633789062,142.75979614257812,157.66213989257812,235.87478637695312,94.51782989501953
2018-05-09,124.33000183105469,143.5286407470703,159.3804931640625,238.15475463867188,93.95245361328125
2018-05-10,125.18000030517578,144.29751586914062,161.0323944091797,240.3816680908203,94.70897674560547
2018-05-11,125.0,144.57789611816406,160.88046264648438,241.1150665283203,94.94789123535156
2018-05-14,124.48999786376953,144.026123046875,161.15576171875,241.22996520996094,94.4461898803711
2018-05-15,122.4800033569336,144.0532989501953,159.37094116210938,239.5686492919922,93.37115478515625
2018-05-16,122.29000091552734,145.5547332763672,160.42477416992188,240.5760040283203,93.01278686523438
2018-05-17,122.36000061035156,146.22412109375,159.8076629638672,240.3727569580078,92.54292297363281
2018-05-18,122.41000366210938,146.41404724121094,158.98171997070312,239.7718505859375,93.33928680419922
2018-05-21,122.4800033569336,147.38185119628906,159.8740692138672,241.57460021972656,93.38700103759766
2018-05-22,122.41000366210938,146.3145751953125,159.665283203125,240.90296936035156,93.24373626708984
2018-05-23,122.54000091552734,146.50450134277344,161.0133819580078,241.56570434570312,93.92064666748047
2018-05-24,123.58999633789062,146.55880737304688,160.96588134765625,241.0709228515625,94.669189453125
2018-05-25,123.20999908447266,146.29644775390625,161.12730407714844,240.49652099609375,95.25849151611328
2018-05-29,123.19000244140625,146.09747314453125,160.4152374267578,237.73046875,97.34487915039062
2018-05-30,123.37000274658203,148.41305541992188,161.56398010253906,240.90296936035156,96.6918716430664
2018-05-31,123.0999984741211,147.22811889648438,161.4595947265625,239.4271697998047,96.53260040283203
2018-06-01,122.48999786376953,148.19595336914062,163.994384765625,241.7778778076172,96.02262115478516
2018-06-04,122.37000274658203,148.98289489746094,165.47540283203125,242.92662048339844,95.3281478881836
2018-06-05,122.8499984741211,149.90545654296875,165.98806762695312,243.10342407226562,95.55162048339844
2018-06-06,122.91999816894531,150.9909210205078,166.95640563964844,245.13589477539062,94.77740478515625
2018-06-07,122.86000061035156,150.1678466796875,165.5988311767578,245.109375,95.6953125
2018-06-08,123.01000213623047,150.62010192871094,165.6083526611328,245.833984375,95.40798950195312
2018-06-11,123.2300033569336,150.84622192382812,166.0545196533203,246.1609344482422,95.23235321044922
2018-06-12,122.81999969482422,151.53359985351562,166.92796325683594,246.4790802001953,95.25627899169922
2018-06-13,123.19000244140625,150.93663024902344,166.91847229003906,245.692626953125,95.20842742919922
2018-06-14,123.37999725341797,151.74169921875,168.6083221435547,246.3112030029297,95.99862670898438
2018-06-15,121.33999633789062,151.7869110107422,168.01976013183594,245.99693298339844,96.08641815185547
2018-06-18,121.11000061035156,152.5014190673828,167.92271423339844,245.490966796875,95.99862670898438
2018-06-19,120.80000305175781,152.510498046875,167.44699096679688,244.55014038085938,96.55736541748047
2018-06-20,120.26000213623047,153.74061584472656,168.63623046875,244.96725463867188,95.71131896972656
2018-06-21,120.05000305175781,152.302490234375,167.17108154296875,243.4316864013672,96.21416473388672
2018-06-22,120.33999633789062,151.79592895507812,166.80003356933594,243.8754119873047,96.20616149902344
2018-06-25,119.88999938964844,149.31752014160156,163.0419921875,240.5556182861328,96.42168426513672
2018-06-26,119.26000213623047,150.18589782714844,163.70794677734375,241.08824157714844,96.55736541748047
2018-06-27,118.58000183105469,147.77989196777344,161.48165893554688,239.09091186523438,97.46734619140625
2018-06-28,118.22000122070312,148.23216247558594,162.87071228027344,240.4579620361328,97.49125671386719
2018-06-29,118.6500015258789,148.1326446533203,163.30836486816406,240.80413818359375,97.15599060058594
2018-07-02,117.45999908447266,149.15469360351562,164.4024658203125,241.31893920898438,97.08002471923828
2018-07-03,118.6500015258789,149.7493438720703,162.4996795654297,240.4668731689453,97.60002136230469
2018-07-05,119.05000305175781,151.45596313476562,164.5166473388672,242.42849731445312,97.8800048828125
2018-07-06,118.86000061035156,152.73597717285156,167.07591247558594,244.47906494140625,98.20000457763672
2018-07-09,119.1500015258789,153.69821166992188,168.5791473388672,246.68038940429688,97.56797790527344
2018-07-10,118.93000030517578,152.99920654296875,168.70285034179688,247.56814575195312,97.56000518798828
2018-07-11,117.63999938964844,151.70108032226562,167.8465576171875,245.75730895996094,97.93598937988281
2018-07-12,118.12999725341797,152.4364013671875,170.7388153076172,247.9852752685547,97.9279556274414
2018-07-13,117.61000061035156,151.98251342773438,170.88156127929688,248.18067932128906,98.17601776123047
2018-07-16,117.55000305175781,151.39247131347656,170.47242736816406,247.95870971679688,97.76803588867188
2018-07-17,116.27999877929688,152.06422424316406,171.5094757080078,248.96170043945312,97.58401489257812
2018-07-18,116.30999755859375,152.4908905029297,171.1859588623047,249.48545837402344,97.19197845458984
2018-07-19,115.80999755859375,153.5711669921875,170.32974243164062,248.54452514648438,97.8079605102539
2018-07-20,116.55999755859375,152.9447479248047,170.2916259765625,248.2605438232422,96.60802459716797
2018-07-23,116.0,153.13540649414062,170.83396911621094,248.72213745117188,95.41597747802734
2018-07-24,116.04000091552734,151.50140380859375,171.53797912597656,249.9737091064453,95.74403381347656
2018-07-25,116.68000030517578,152.05514526367188,173.935546875,252.10398864746094,95.59196472167969
